sku,title_pt,category,subcategory,description_pt_2lines,price_low_brl,price_median_brl,price_high_brl,margin_pct_suggested,tags_pt,photo_url_1,photo_url_2,photo_url_3,thumbnail_url,source_product_link,source_marketplace_hint,source_lang,shipping_weight_g,shipping_length_cm,shipping_width_cm,shipping_height_cm,compatibility_notes,cross_sell_sku_1,cross_sell_sku_2,pricing_strategy_notes
DEC-002,Quadro Decorativo Reyna Valorant Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,54.9,95.9,157.4,62,"quadro,decoração,valorant,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-003,COL-001,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-003,"Almofada Decorativa Sage Valorant para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,57.4,98.9,161.15,62,"almofada,decoração,valorant,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-004,COL-001,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-004,"Placa Decorativa Omen Valorant Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de Valorant. Boa opção para venda unitária, upsell e montagem de kits decorativos.",59.9,101.9,164.9,62,"placa decorativa,valorant,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-001,COL-001,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-005,"Luminária Decorativa Ahri League of Legends LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,49.9,89.9,149.9,62,"decoração,led,league of legends,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-006,COL-005,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-006,Quadro Decorativo Yasuo League of Legends Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,52.4,92.9,153.65,62,"quadro,decoração,league of legends,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-007,COL-005,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-007,"Almofada Decorativa Jinx League of Legends para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,54.9,95.9,157.4,62,"almofada,decoração,league of legends,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-008,COL-005,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-008,"Placa Decorativa Lux League of Legends Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de League of Legends. Boa opção para venda unitária, upsell e montagem de kits decorativos.",57.4,98.9,161.15,62,"placa decorativa,league of legends,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-005,COL-005,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-009,"Luminária Decorativa Ghost Call of Duty LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,59.9,101.9,164.9,62,"decoração,led,call of duty,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-010,COL-009,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-010,Quadro Decorativo Soap Call of Duty Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,49.9,89.9,149.9,62,"quadro,decoração,call of duty,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-011,COL-009,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-011,"Almofada Decorativa Task Force Call of Duty para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,52.4,92.9,153.65,62,"almofada,decoração,call of duty,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-012,COL-009,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-012,"Placa Decorativa Warzone Call of Duty Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de Call of Duty. Boa opção para venda unitária, upsell e montagem de kits decorativos.",54.9,95.9,157.4,62,"placa decorativa,call of duty,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-009,COL-009,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-013,"Luminária Decorativa Creeper Minecraft LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,57.4,98.9,161.15,62,"decoração,led,minecraft,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-014,COL-013,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-014,Quadro Decorativo Steve Minecraft Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,59.9,101.9,164.9,62,"quadro,decoração,minecraft,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-015,COL-013,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-015,"Almofada Decorativa Alex Minecraft para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,49.9,89.9,149.9,62,"almofada,decoração,minecraft,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-016,COL-013,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-016,"Placa Decorativa Enderman Minecraft Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de Minecraft. Boa opção para venda unitária, upsell e montagem de kits decorativos.",52.4,92.9,153.65,62,"placa decorativa,minecraft,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-013,COL-013,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-017,"Luminária Decorativa Lhama Fortnite LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,54.9,95.9,157.4,62,"decoração,led,fortnite,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-018,COL-017,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-018,Quadro Decorativo Battle Royale Fortnite Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,57.4,98.9,161.15,62,"quadro,decoração,fortnite,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-019,COL-017,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-019,"Almofada Decorativa Victory Crown Fortnite para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,59.9,101.9,164.9,62,"almofada,decoração,fortnite,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-020,COL-017,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-020,"Placa Decorativa Peely Fortnite Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de Fortnite. Boa opção para venda unitária, upsell e montagem de kits decorativos.",49.9,89.9,149.9,62,"placa decorativa,fortnite,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-017,COL-017,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-021,"Luminária Decorativa AWP CS2 LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,52.4,92.9,153.65,62,"decoração,led,cs2,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-022,COL-021,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-022,Quadro Decorativo AK-47 CS2 Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,54.9,95.9,157.4,62,"quadro,decoração,cs2,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-023,COL-021,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-023,"Almofada Decorativa Knife CS2 para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,57.4,98.9,161.15,62,"almofada,decoração,cs2,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-024,COL-021,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-024,"Placa Decorativa Defuse CS2 Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de CS2. Boa opção para venda unitária, upsell e montagem de kits decorativos.",59.9,101.9,164.9,62,"placa decorativa,cs2,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-021,COL-021,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-025,"Luminária Decorativa Los Santos GTA V LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,49.9,89.9,149.9,62,"decoração,led,gta v,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-026,COL-025,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-026,Quadro Decorativo Franklin GTA V Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,52.4,92.9,153.65,62,"quadro,decoração,gta v,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-027,COL-025,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-027,"Almofada Decorativa Trevor GTA V para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,54.9,95.9,157.4,62,"almofada,decoração,gta v,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-028,COL-025,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-028,"Placa Decorativa Michael GTA V Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de GTA V. Boa opção para venda unitária, upsell e montagem de kits decorativos.",57.4,98.9,161.15,62,"placa decorativa,gta v,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-025,COL-025,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-029,"Luminária Decorativa Spider-Man Marvel LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,59.9,101.9,164.9,62,"decoração,led,marvel,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-030,COL-029,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-030,Quadro Decorativo Iron Man Marvel Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,49.9,89.9,149.9,62,"quadro,decoração,marvel,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-031,COL-029,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-031,"Almofada Decorativa Deadpool Marvel para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,52.4,92.9,153.65,62,"almofada,decoração,marvel,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-032,COL-029,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-032,"Placa Decorativa Groot Marvel Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de Marvel. Boa opção para venda unitária, upsell e montagem de kits decorativos.",54.9,95.9,157.4,62,"placa decorativa,marvel,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-029,COL-029,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-033,"Luminária Decorativa Darth Vader Star Wars LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,57.4,98.9,161.15,62,"decoração,led,star wars,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-034,COL-033,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-034,Quadro Decorativo Stormtrooper Star Wars Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,59.9,101.9,164.9,62,"quadro,decoração,star wars,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-035,COL-033,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-035,"Almofada Decorativa Mandalorian Star Wars para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,49.9,89.9,149.9,62,"almofada,decoração,star wars,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-036,COL-033,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-036,"Placa Decorativa Grogu Star Wars Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de Star Wars. Boa opção para venda unitária, upsell e montagem de kits decorativos.",52.4,92.9,153.65,62,"placa decorativa,star wars,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-033,COL-033,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-037,"Luminária Decorativa Pikachu Pokémon LED para Quarto Gamer, Mesa e Setup Nerd",Decoração,Luminária/LED,Peça decorativa com apelo visual forte para quarto gamer e setup. Excelente para presentes e conteúdo visual em redes sociais.,54.9,95.9,157.4,62,"decoração,led,pokémon,setup,quarto gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-038,COL-037,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-038,Quadro Decorativo Charmander Pokémon Premium para Parede de Quarto Gamer e Home Office,Decoração,Quadro,Quadro com alta percepção de valor para ambientes gamers e nerds. Produto fácil de vender com forte apelo visual e margem saudável.,57.4,98.9,161.15,62,"quadro,decoração,pokémon,nerd,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-039,COL-037,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-039,"Almofada Decorativa Gengar Pokémon para Sofá, Cama e Espaço Geek",Decoração,Almofada,Item de decoração e conforto com boa saída em datas comemorativas. Perfeito para kits de quarto geek e presentes criativos.,59.9,101.9,164.9,62,"almofada,decoração,pokémon,geek,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-040,COL-037,Exibir preço PIX + bundle com 2 unidades ou kit presente.
DEC-040,"Placa Decorativa Eevee Pokémon Estilo Geek para Porta, Parede e Setup",Decoração,Placa decorativa,"Placa temática com forte apelo para fãs de Pokémon. Boa opção para venda unitária, upsell e montagem de kits decorativos.",49.9,89.9,149.9,62,"placa decorativa,pokémon,setup,quarto,nerd",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,350,25,18,8,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,DEC-037,COL-037,Exibir preço PIX + bundle com 2 unidades ou kit presente.
UTI-001,"Kit Ferramenta Gamer Jett Valorant Organizador Utilitário para Mesa, Cabos e Setup",Utilitários/Ferramentas,Organização/mesa,Utilitário com estética nerd para organização do setup e uso diário. Une funcionalidade com forte identidade visual gamer.,37.4,72.9,133.65,58,"utilitário,organização,valorant,setup,cabos",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,280,22,16,7,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,UTI-002,COL-001,Exibir preço PIX + bundle com 2 unidades ou kit presente.
UTI-002,"Porta Ferramentas Reyna Valorant para Mesa Gamer, Oficina Criativa e Home Office",Utilitários/Ferramentas,Porta-ferramentas,"Peça funcional para organizar pequenos itens, acessórios e ferramentas leves. Ótima para público geek que valoriza utilidade com estilo.",39.9,75.9,137.4,58,"porta ferramentas,valorant,home office,geek,mesa",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,280,22,16,7,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,UTI-003,COL-001,Exibir preço PIX + bundle com 2 unidades ou kit presente.
UTI-003,"Suporte Multiuso Sage Valorant para Headset, Controle, Cabos e Acessórios",Utilitários/Ferramentas,Suporte multiuso,Suporte utilitário com excelente potencial para setup gamer e organização doméstica. Fácil de vender em kit com mousepad ou luminária.,42.4,78.9,141.15,58,"suporte,valorant,headset,controle,setup",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,280,22,16,7,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,UTI-004,COL-001,Exibir preço PIX + bundle com 2 unidades ou kit presente.
UTI-004,"Organizador Modular Omen Valorant para Ferramentas Leves, Peças e Acessórios Nerd",Utilitários/Ferramentas,Organizador modular,"Organizador versátil para mesa, bancada ou estante com identidade visual de Valorant. Produto comercial com boa aceitação e recompra por coleção.",44.9,81.9,144.9,58,"organizador,valorant,ferramentas,mesa,utilitário",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,280,22,16,7,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,UTI-001,COL-001,Exibir preço PIX + bundle com 2 unidades ou kit presente.
UTI-005,"Kit Ferramenta Gamer Ahri League of Legends Organizador Utilitário para Mesa, Cabos e Setup",Utilitários/Ferramentas,Organização/mesa,Utilitário com estética nerd para organização do setup e uso diário. Une funcionalidade com forte identidade visual gamer.,34.9,69.9,129.9,58,"utilitário,organização,league of legends,setup,cabos",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,280,22,16,7,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,UTI-006,COL-005,Exibir preço PIX + bundle com 2 unidades ou kit presente.
